GDP_growth,Inflation,Fed_rate
-0.015256496258812202,0.044258167856824349,0.56078332277179654
-0.13015993689505412,0.11471080980549009,0.20115543382809764
0.78836007697161825,0.2229383762013788,0.80055213548633608
-0.30521275261898784,0.043560209627155899,0.0078310892085582395
1.469705669145027,0.063515583777855156,0.29605374683431762
-0.43527157583303566,-0.14873847717390953,-0.31010389299467978
0.74650614887760325,0.20971257796408516,0.83336253511243807
-0.27188360721776794,0.063793152029581357,0.3216912691747833
0.0019815181350686384,-0.18904448303264765,0.29968358774574089
0.72471154688586892,0.078950161056391188,0.82231664565776796
-0.62274329981730392,-0.29291578551077002,-0.19240948239780664
0.65052817157894016,-0.52641985135940317,-0.32797423536548109
-1.0248165703579553,-0.058520107941435917,0.12721255326668324
0.5630198878262187,0.02887081412850101,0.0097985463759266977
-0.40479652551062528,0.043497822742998515,0.51345559718160327
-0.56757702994889425,0.050220577099378882,-0.0068960301117941825
-0.86319425076339829,-0.027990452388675813,-0.081770235703278793
-1.3538939941401122,-0.12634093928790513,-0.98783249514801952
0.73803656471709367,-0.21596602473626003,0.31503333114659204
-0.31085415101013614,0.038559344806171625,-0.14174569779916268
1.0184421511171844,-0.04212751386416036,-0.44934797786634473
1.217633280335191,-0.44421286915540859,-0.19202750469776819
-0.14174105315748742,0.21963606448370609,0.2465619129650054
0.63940107071335262,-0.23447494267206559,-0.39169407544600832
0.77108002763012107,0.41924081130350799,0.4343613053237847
-0.97711112492720864,0.074190607899416339,-0.10337320751682944
0.1409171360929391,0.070888207368390965,0.10813804200559218
-0.34616103252981889,0.070307170533092433,-0.059973687473806159
0.55084481858963064,-0.17198085695187904,-0.13028361611956596
0.70514203220337202,-0.0029976386413119727,0.26389201769100312
0.61335199723457046,-0.1436486440586382,0.52389189430202032
0.02321270683231802,-0.016053805164563562,0.26476623847768277
0.065657868389045415,-0.055748003278214497,0.60303231989335249
-0.42480291255869229,-0.044780465230016553,0.39130635587273277
-0.71194849032054175,-0.1233387572525162,0.12523176481634746
0.62652636082134805,-0.15367391122184193,-0.073474558447970573
-0.55997585140549844,-0.1012137799593229,0.28210595454976373
0.54337918764446935,-0.10365786163804458,-0.22755480108418169
1.3090939435875617,-0.043229837173320407,0.42277241021201251
-0.29581001742904034,-0.23747470616246158,0.17495564267790886
0.6446410676247265,0.14010530582056901,0.2603651909961533
0.030307429936305752,-0.024076816900684861,0.20044233602732398
0.28908189983308352,-0.26905609887711068,0.45394944090709544
0.4687599251568626,0.11078214671028919,0.068931596991824273
0.067684536405502982,-0.35169800623610925,0.27551759022320432
0.58932856558999269,-0.38051504070783659,0.26381484185636794
-0.62065608903013603,0.13393197253941092,0.34548075266845957
0.53452499519539476,-0.11099668793660744,0.34088540341612972
0.8335189934448004,-0.080009228010354594,-0.31164562524401429
0.11393718586920309,0.23729258130953756,0.61478789205031503
0.13472609197236229,-0.10831024137130085,-0.011209649652377696
0.43343545022441887,-0.10979307348979006,0.6910111456547896
0.1815179433258205,0.1229522531446281,0.049318137037178467
-0.19374002217400799,0.11072907246153507,0.606026160727831
1.3889641645713757,-0.032648657825938177,0.37660665486571965
-1.2575206692544478,-0.022781565552890903,0.17683409368445169
-0.32559525682377322,-0.21649184011750044,-0.058904452577909439
-0.26069060448710446,-0.147065785953719,-0.64273615741507095
-0.89724159648977397,0.023303337687985648,-0.56367645106042197
-0.14674081804302919,-0.11548741095936477,-0.19921333926678253
-0.42864906273074599,-0.045298666439558377,-0.97901666470890081
1.2638409560782253,-0.0089152701827652781,0.47065351836817182
-0.68625893882381006,-0.13366720845975993,-0.09031795625959782
0.93797884589561686,0.32691286432046385,0.23996556159452997
-0.39895216267434441,0.1650828261103221,-0.34511723275472628
-0.070430057610650576,0.16180916521676292,0.045124363851102967
0.31523193600126598,-0.12338924734196977,-0.19292218205504219
