component,horizon,shock,response,shock_name,response_name,unrotated,lower,median,upper
contemporaneous,15,1,3,Supply shock,Employment change,0,0,0,0
contemporaneous,15,1,4,Supply shock,Inflation,0,0,0,0
contemporaneous,15,1,5,Supply shock,Interest rate,0,0,0,0
contemporaneous,15,2,1,Demand shock,GDP growth,0,0,0,0
contemporaneous,15,2,2,Demand shock,Energy demand growth,0,0,0,0
contemporaneous,15,2,3,Demand shock,Employment change,0,0,0,0
contemporaneous,15,2,4,Demand shock,Inflation,0,0,0,0
contemporaneous,15,2,5,Demand shock,Interest rate,0,0,0,0
contemporaneous,15,3,1,Monetary policy shock,GDP growth,0,0,0,0
contemporaneous,15,3,2,Monetary policy shock,Energy demand growth,0,0,0,0
contemporaneous,15,3,3,Monetary policy shock,Employment change,0,0,0,0
contemporaneous,15,3,4,Monetary policy shock,Inflation,0,0,0,0
contemporaneous,15,3,5,Monetary policy shock,Interest rate,0,0,0,0
contemporaneous,15,4,1,Unrestricted shock 4,GDP growth,0,0,0,0
contemporaneous,15,4,2,Unrestricted shock 4,Energy demand growth,0,0,0,0
contemporaneous,15,4,3,Unrestricted shock 4,Employment change,0,0,0,0
contemporaneous,15,4,4,Unrestricted shock 4,Inflation,0,0,0,0
contemporaneous,15,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
contemporaneous,15,5,1,Unrestricted shock 5,GDP growth,0,0,0,0
contemporaneous,15,5,2,Unrestricted shock 5,Energy demand growth,0,0,0,0
contemporaneous,15,5,3,Unrestricted shock 5,Employment change,0,0,0,0
contemporaneous,15,5,4,Unrestricted shock 5,Inflation,0,0,0,0
contemporaneous,15,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
contemporaneous,16,1,1,Supply shock,GDP growth,0,0,0,0
contemporaneous,16,1,2,Supply shock,Energy demand growth,0,0,0,0
contemporaneous,16,1,3,Supply shock,Employment change,0,0,0,0
contemporaneous,16,1,4,Supply shock,Inflation,0,0,0,0
contemporaneous,16,1,5,Supply shock,Interest rate,0,0,0,0
contemporaneous,16,2,1,Demand shock,GDP growth,0,0,0,0
contemporaneous,16,2,2,Demand shock,Energy demand growth,0,0,0,0
contemporaneous,16,2,3,Demand shock,Employment change,0,0,0,0
contemporaneous,16,2,4,Demand shock,Inflation,0,0,0,0
contemporaneous,16,2,5,Demand shock,Interest rate,0,0,0,0
contemporaneous,16,3,1,Monetary policy shock,GDP growth,0,0,0,0
contemporaneous,16,3,2,Monetary policy shock,Energy demand growth,0,0,0,0
contemporaneous,16,3,3,Monetary policy shock,Employment change,0,0,0,0
contemporaneous,16,3,4,Monetary policy shock,Inflation,0,0,0,0
contemporaneous,16,3,5,Monetary policy shock,Interest rate,0,0,0,0
contemporaneous,16,4,1,Unrestricted shock 4,GDP growth,0,0,0,0
contemporaneous,16,4,2,Unrestricted shock 4,Energy demand growth,0,0,0,0
contemporaneous,16,4,3,Unrestricted shock 4,Employment change,0,0,0,0
contemporaneous,16,4,4,Unrestricted shock 4,Inflation,0,0,0,0
contemporaneous,16,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
contemporaneous,16,5,1,Unrestricted shock 5,GDP growth,0,0,0,0
contemporaneous,16,5,2,Unrestricted shock 5,Energy demand growth,0,0,0,0
contemporaneous,16,5,3,Unrestricted shock 5,Employment change,0,0,0,0
contemporaneous,16,5,4,Unrestricted shock 5,Inflation,0,0,0,0
contemporaneous,16,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
contemporaneous,17,1,1,Supply shock,GDP growth,0,0,0,0
contemporaneous,17,1,2,Supply shock,Energy demand growth,0,0,0,0
contemporaneous,17,1,3,Supply shock,Employment change,0,0,0,0
contemporaneous,17,1,4,Supply shock,Inflation,0,0,0,0
contemporaneous,17,1,5,Supply shock,Interest rate,0,0,0,0
contemporaneous,17,2,1,Demand shock,GDP growth,0,0,0,0
contemporaneous,17,2,2,Demand shock,Energy demand growth,0,0,0,0
contemporaneous,17,2,3,Demand shock,Employment change,0,0,0,0
contemporaneous,17,2,4,Demand shock,Inflation,0,0,0,0
contemporaneous,17,2,5,Demand shock,Interest rate,0,0,0,0
contemporaneous,17,3,1,Monetary policy shock,GDP growth,0,0,0,0
contemporaneous,17,3,2,Monetary policy shock,Energy demand growth,0,0,0,0
contemporaneous,17,3,3,Monetary policy shock,Employment change,0,0,0,0
contemporaneous,17,3,4,Monetary policy shock,Inflation,0,0,0,0
contemporaneous,17,3,5,Monetary policy shock,Interest rate,0,0,0,0
contemporaneous,17,4,1,Unrestricted shock 4,GDP growth,0,0,0,0
contemporaneous,17,4,2,Unrestricted shock 4,Energy demand growth,0,0,0,0
contemporaneous,17,4,3,Unrestricted shock 4,Employment change,0,0,0,0
contemporaneous,17,4,4,Unrestricted shock 4,Inflation,0,0,0,0
contemporaneous,17,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
contemporaneous,17,5,1,Unrestricted shock 5,GDP growth,0,0,0,0
contemporaneous,17,5,2,Unrestricted shock 5,Energy demand growth,0,0,0,0
contemporaneous,17,5,3,Unrestricted shock 5,Employment change,0,0,0,0
contemporaneous,17,5,4,Unrestricted shock 5,Inflation,0,0,0,0
contemporaneous,17,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
contemporaneous,18,1,1,Supply shock,GDP growth,0,0,0,0
contemporaneous,18,1,2,Supply shock,Energy demand growth,0,0,0,0
contemporaneous,18,1,3,Supply shock,Employment change,0,0,0,0
contemporaneous,18,1,4,Supply shock,Inflation,0,0,0,0
contemporaneous,18,1,5,Supply shock,Interest rate,0,0,0,0
contemporaneous,18,2,1,Demand shock,GDP growth,0,0,0,0
contemporaneous,18,2,2,Demand shock,Energy demand growth,0,0,0,0
contemporaneous,18,2,3,Demand shock,Employment change,0,0,0,0
contemporaneous,18,2,4,Demand shock,Inflation,0,0,0,0
contemporaneous,18,2,5,Demand shock,Interest rate,0,0,0,0
contemporaneous,18,3,1,Monetary policy shock,GDP growth,0,0,0,0
contemporaneous,18,3,2,Monetary policy shock,Energy demand growth,0,0,0,0
contemporaneous,18,3,3,Monetary policy shock,Employment change,0,0,0,0
contemporaneous,18,3,4,Monetary policy shock,Inflation,0,0,0,0
contemporaneous,18,3,5,Monetary policy shock,Interest rate,0,0,0,0
contemporaneous,18,4,1,Unrestricted shock 4,GDP growth,0,0,0,0
contemporaneous,18,4,2,Unrestricted shock 4,Energy demand growth,0,0,0,0
contemporaneous,18,4,3,Unrestricted shock 4,Employment change,0,0,0,0
contemporaneous,18,4,4,Unrestricted shock 4,Inflation,0,0,0,0
contemporaneous,18,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
contemporaneous,18,5,1,Unrestricted shock 5,GDP growth,0,0,0,0
contemporaneous,18,5,2,Unrestricted shock 5,Energy demand growth,0,0,0,0
contemporaneous,18,5,3,Unrestricted shock 5,Employment change,0,0,0,0
contemporaneous,18,5,4,Unrestricted shock 5,Inflation,0,0,0,0
contemporaneous,18,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
contemporaneous,19,1,1,Supply shock,GDP growth,0,0,0,0
contemporaneous,19,1,2,Supply shock,Energy demand growth,0,0,0,0
contemporaneous,19,1,3,Supply shock,Employment change,0,0,0,0
contemporaneous,19,1,4,Supply shock,Inflation,0,0,0,0
contemporaneous,19,1,5,Supply shock,Interest rate,0,0,0,0
contemporaneous,19,2,1,Demand shock,GDP growth,0,0,0,0
contemporaneous,19,2,2,Demand shock,Energy demand growth,0,0,0,0
contemporaneous,19,2,3,Demand shock,Employment change,0,0,0,0
contemporaneous,19,2,4,Demand shock,Inflation,0,0,0,0
contemporaneous,19,2,5,Demand shock,Interest rate,0,0,0,0
contemporaneous,19,3,1,Monetary policy shock,GDP growth,0,0,0,0
contemporaneous,19,3,2,Monetary policy shock,Energy demand growth,0,0,0,0
contemporaneous,19,3,3,Monetary policy shock,Employment change,0,0,0,0
contemporaneous,19,3,4,Monetary policy shock,Inflation,0,0,0,0
contemporaneous,19,3,5,Monetary policy shock,Interest rate,0,0,0,0
contemporaneous,19,4,1,Unrestricted shock 4,GDP growth,0,0,0,0
contemporaneous,19,4,2,Unrestricted shock 4,Energy demand growth,0,0,0,0
contemporaneous,19,4,3,Unrestricted shock 4,Employment change,0,0,0,0
contemporaneous,19,4,4,Unrestricted shock 4,Inflation,0,0,0,0
contemporaneous,19,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
contemporaneous,19,5,1,Unrestricted shock 5,GDP growth,0,0,0,0
contemporaneous,19,5,2,Unrestricted shock 5,Energy demand growth,0,0,0,0
contemporaneous,19,5,3,Unrestricted shock 5,Employment change,0,0,0,0
contemporaneous,19,5,4,Unrestricted shock 5,Inflation,0,0,0,0
contemporaneous,19,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
contemporaneous,20,1,1,Supply shock,GDP growth,0,0,0,0
contemporaneous,20,1,2,Supply shock,Energy demand growth,0,0,0,0
contemporaneous,20,1,3,Supply shock,Employment change,0,0,0,0
contemporaneous,20,1,4,Supply shock,Inflation,0,0,0,0
contemporaneous,20,1,5,Supply shock,Interest rate,0,0,0,0
contemporaneous,20,2,1,Demand shock,GDP growth,0,0,0,0
contemporaneous,20,2,2,Demand shock,Energy demand growth,0,0,0,0
contemporaneous,20,2,3,Demand shock,Employment change,0,0,0,0
contemporaneous,20,2,4,Demand shock,Inflation,0,0,0,0
contemporaneous,20,2,5,Demand shock,Interest rate,0,0,0,0
contemporaneous,20,3,1,Monetary policy shock,GDP growth,0,0,0,0
contemporaneous,20,3,2,Monetary policy shock,Energy demand growth,0,0,0,0
contemporaneous,20,3,3,Monetary policy shock,Employment change,0,0,0,0
contemporaneous,20,3,4,Monetary policy shock,Inflation,0,0,0,0
contemporaneous,20,3,5,Monetary policy shock,Interest rate,0,0,0,0
contemporaneous,20,4,1,Unrestricted shock 4,GDP growth,0,0,0,0
contemporaneous,20,4,2,Unrestricted shock 4,Energy demand growth,0,0,0,0
contemporaneous,20,4,3,Unrestricted shock 4,Employment change,0,0,0,0
contemporaneous,20,4,4,Unrestricted shock 4,Inflation,0,0,0,0
contemporaneous,20,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
contemporaneous,20,5,1,Unrestricted shock 5,GDP growth,0,0,0,0
contemporaneous,20,5,2,Unrestricted shock 5,Energy demand growth,0,0,0,0
contemporaneous,20,5,3,Unrestricted shock 5,Employment change,0,0,0,0
contemporaneous,20,5,4,Unrestricted shock 5,Inflation,0,0,0,0
contemporaneous,20,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
stationary,0,1,1,Supply shock,GDP growth,0,0,0,0
stationary,0,1,2,Supply shock,Energy demand growth,0,0,0,0
stationary,0,1,3,Supply shock,Employment change,0,0,0,0
stationary,0,1,4,Supply shock,Inflation,0,0,0,0
stationary,0,1,5,Supply shock,Interest rate,0,0,0,0
stationary,0,2,1,Demand shock,GDP growth,0,0,0,0
stationary,0,2,2,Demand shock,Energy demand growth,0,0,0,0
stationary,0,2,3,Demand shock,Employment change,0,0,0,0
stationary,0,2,4,Demand shock,Inflation,0,0,0,0
stationary,0,2,5,Demand shock,Interest rate,0,0,0,0
stationary,0,3,1,Monetary policy shock,GDP growth,0,0,0,0
stationary,0,3,2,Monetary policy shock,Energy demand growth,0,0,0,0
stationary,0,3,3,Monetary policy shock,Employment change,0,0,0,0
stationary,0,3,4,Monetary policy shock,Inflation,0,0,0,0
stationary,0,3,5,Monetary policy shock,Interest rate,0,0,0,0
stationary,0,4,1,Unrestricted shock 4,GDP growth,0,0,0,0
stationary,0,4,2,Unrestricted shock 4,Energy demand growth,0,0,0,0
stationary,0,4,3,Unrestricted shock 4,Employment change,0,0,0,0
stationary,0,4,4,Unrestricted shock 4,Inflation,0,0,0,0
stationary,0,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
stationary,0,5,1,Unrestricted shock 5,GDP growth,0,0,0,0
stationary,0,5,2,Unrestricted shock 5,Energy demand growth,0,0,0,0
stationary,0,5,3,Unrestricted shock 5,Employment change,0,0,0,0
stationary,0,5,4,Unrestricted shock 5,Inflation,0,0,0,0
stationary,0,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
stationary,1,1,1,Supply shock,GDP growth,-0.365580825,-0.3708017835,-0.2497419853,-0.1041192278
stationary,1,1,2,Supply shock,Energy demand growth,-0.385149339,-0.387815279,-0.2582805053,-0.1073241351
stationary,1,1,3,Supply shock,Employment change,-0.3601989984,-0.3563584654,-0.2370180198,-0.09847910847
stationary,1,1,4,Supply shock,Inflation,0,0,0,0
stationary,1,1,5,Supply shock,Interest rate,0,0,0,0
stationary,1,2,1,Demand shock,GDP growth,0.01750080076,-0.2897832117,-0.1055969552,0.07488932578
stationary,1,2,2,Demand shock,Energy demand growth,0.0711326462,-0.308114572,-0.1126658999,0.07619147785
stationary,1,2,3,Demand shock,Employment change,0.00742579332,-0.2858366547,-0.1083395603,0.06018864097
stationary,1,2,4,Demand shock,Inflation,0,0,0,0
stationary,1,2,5,Demand shock,Interest rate,0,0,0,0
stationary,1,3,1,Monetary policy shock,GDP growth,0.03750326957,-0.03442631751,0.02639710691,0.08437725915
stationary,1,3,2,Monetary policy shock,Energy demand growth,0.04470197221,-0.04711251997,0.01436990849,0.0799695509
stationary,1,3,3,Monetary policy shock,Employment change,0.03817080682,-0.03379874115,0.01958094776,0.072912292
stationary,1,3,4,Monetary policy shock,Inflation,0,0,0,0
stationary,1,3,5,Monetary policy shock,Interest rate,0,0,0,0
stationary,1,4,1,Unrestricted shock 4,GDP growth,0.2080694507,-0.2649983314,0.01089023047,0.2755516974
stationary,1,4,2,Unrestricted shock 4,Energy demand growth,0.2019774642,-0.2816132012,0.01187209195,0.2888190723
stationary,1,4,3,Unrestricted shock 4,Employment change,0.1888824341,-0.2574295569,0.008264659625,0.2662359027
stationary,1,4,4,Unrestricted shock 4,Inflation,0,0,0,0
stationary,1,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
stationary,1,5,1,Unrestricted shock 5,GDP growth,0.02121717297,-0.2722900869,0.002296491427,0.2709514172
stationary,1,5,2,Unrestricted shock 5,Energy demand growth,0.006331524931,-0.2866235914,0.001864527401,0.2857807291
stationary,1,5,3,Unrestricted shock 5,Employment change,0.01031152887,-0.26595053,0.0009701606161,0.2641452967
stationary,1,5,4,Unrestricted shock 5,Inflation,0,0,0,0
stationary,1,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
stationary,2,1,1,Supply shock,GDP growth,-0.1769999572,-0.1795277414,-0.1209153153,-0.05041046356
stationary,2,1,2,Supply shock,Energy demand growth,-0.1864742674,-0.1877650114,-0.1250493331,-0.0519621545
stationary,2,1,3,Supply shock,Employment change,-0.1743942869,-0.1725348509,-0.1147548681,-0.04767973808
stationary,2,1,4,Supply shock,Inflation,0,0,0,0
stationary,2,1,5,Supply shock,Interest rate,0,0,0,0
stationary,2,2,1,Demand shock,GDP growth,0.008473204207,-0.1403017132,-0.05112592145,0.03625848663
stationary,2,2,2,Demand shock,Energy demand growth,0.0344396491,-0.1491770419,-0.05454842839,0.03688893781
stationary,2,2,3,Demand shock,Employment change,0.0035952791,-0.1383909445,-0.05245378375,0.0291409892
stationary,2,2,4,Demand shock,Inflation,0,0,0,0
stationary,2,2,5,Demand shock,Interest rate,0,0,0,0
stationary,2,3,1,Monetary policy shock,GDP growth,0.01815761838,-0.01666787837,0.01278044819,0.0408521734
stationary,2,3,2,Monetary policy shock,Energy demand growth,0.02164294905,-0.02281004212,0.006957348452,0.03871813322
stationary,2,3,3,Monetary policy shock,Employment change,0.01848081385,-0.0163640304,0.009480330144,0.03530128409
stationary,2,3,4,Monetary policy shock,Inflation,0,0,0,0
stationary,2,3,5,Monetary policy shock,Interest rate,0,0,0,0
stationary,2,4,1,Unrestricted shock 4,GDP growth,0.1007391016,-0.1283018422,0.00527262426,0.1334113698
stationary,2,4,2,Unrestricted shock 4,Energy demand growth,0.09778959964,-0.1363461132,0.005748003242,0.1398349146
stationary,2,4,3,Unrestricted shock 4,Employment change,0.09144949751,-0.1246373372,0.004001425402,0.1289010258
stationary,2,4,4,Unrestricted shock 4,Inflation,0,0,0,0
stationary,2,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
stationary,2,5,1,Unrestricted shock 5,GDP growth,0.01027252648,-0.1318322254,0.001111871456,0.1311840938
stationary,2,5,2,Unrestricted shock 5,Energy demand growth,0.003065477085,-0.1387719485,0.0009027313459,0.1383638674
stationary,2,5,3,Unrestricted shock 5,Employment change,0.004992439546,-0.1287628595,0.0004697138793,0.1278888361
stationary,2,5,4,Unrestricted shock 5,Inflation,0,0,0,0
stationary,2,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
stationary,3,1,1,Supply shock,GDP growth,-0.08569646627,-0.08692032066,-0.05854247312,-0.0244067776
stationary,3,1,2,Supply shock,Energy demand growth,-0.09028355725,-0.09090848508,-0.06054400313,-0.02515804575
stationary,3,1,3,Supply shock,Employment change,-0.08443490251,-0.08353463619,-0.05555982521,-0.02308466698
stationary,3,1,4,Supply shock,Inflation,0,0,0,0
stationary,3,1,5,Supply shock,Interest rate,0,0,0,0
stationary,3,2,1,Demand shock,GDP growth,0.004102394544,-0.06792860985,-0.02475317437,0.0175549431
stationary,3,2,2,Demand shock,Energy demand growth,0.01667433301,-0.07222569737,-0.02641021856,0.01786018294
stationary,3,2,3,Demand shock,Employment change,0.001740693722,-0.06700349025,-0.02539607343,0.01410892883
stationary,3,2,4,Demand shock,Inflation,0,0,0,0
stationary,3,2,5,Demand shock,Interest rate,0,0,0,0
stationary,3,3,1,Monetary policy shock,GDP growth,0.008791209648,-0.008069935719,0.006187793855,0.01977902682
stationary,3,3,2,Monetary policy shock,Energy demand growth,0.01047867063,-0.01104373152,0.003368476391,0.01874580791
stationary,3,3,3,Monetary policy shock,Employment change,0.00894768827,-0.007922824401,0.004590005588,0.01709150301
stationary,3,3,4,Monetary policy shock,Inflation,0,0,0,0
stationary,3,3,5,Monetary policy shock,Interest rate,0,0,0,0
stationary,3,4,1,Unrestricted shock 4,GDP growth,0.04877393847,-0.06211874098,0.002552798737,0.06459257469
stationary,3,4,2,Unrestricted shock 4,Energy demand growth,0.04734590483,-0.06601346283,0.002782958673,0.06770260418
stationary,3,4,3,Unrestricted shock 4,Employment change,0.044276275,-0.06034453076,0.001937333898,0.0624088423
stationary,3,4,4,Unrestricted shock 4,Inflation,0,0,0,0
stationary,3,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
stationary,3,5,1,Unrestricted shock 5,GDP growth,0.004973556115,-0.06382801463,0.0005383247334,0.06351421464
stationary,3,5,2,Unrestricted shock 5,Energy demand growth,0.001484184278,-0.06718795751,0.0004370672602,0.06699038061
stationary,3,5,3,Unrestricted shock 5,Employment change,0.002417144241,-0.06234194757,0.000227417115,0.06191877954
stationary,3,5,4,Unrestricted shock 5,Inflation,0,0,0,0
stationary,3,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
stationary,4,1,1,Supply shock,GDP growth,-0.04149088197,-0.04208342446,-0.02834397903,-0.01181680847
stationary,4,1,2,Supply shock,Energy demand growth,-0.04371177227,-0.04401433791,-0.02931304168,-0.01218054317
stationary,4,1,3,Supply shock,Employment change,-0.04088008207,-0.04044420828,-0.0268998974,-0.01117669415
stationary,4,1,4,Supply shock,Inflation,0,0,0,0
stationary,4,1,5,Supply shock,Interest rate,0,0,0,0
stationary,4,2,1,Demand shock,GDP growth,0.001986219213,-0.03288837984,-0.01198452026,0.008499417815
stationary,4,2,2,Demand shock,Energy demand growth,0.008073060801,-0.03496886179,-0.01278679634,0.008647203022
stationary,4,2,3,Demand shock,Employment change,0.0008427759147,-0.03244047306,-0.01229578688,0.006830992294
stationary,4,2,4,Demand shock,Inflation,0,0,0,0
stationary,4,2,5,Demand shock,Interest rate,0,0,0,0
stationary,4,3,1,Monetary policy shock,GDP growth,0.004256360358,-0.003907147692,0.002995888111,0.009576232289
stationary,4,3,2,Monetary policy shock,Energy demand growth,0.00507336306,-0.005346943472,0.001630884708,0.009075988047
stationary,4,3,3,Monetary policy shock,Employment change,0.004332121195,-0.003835922138,0.002222301436,0.008275038226
stationary,4,3,4,Monetary policy shock,Inflation,0,0,0,0
stationary,4,3,5,Monetary policy shock,Interest rate,0,0,0,0
stationary,4,4,1,Unrestricted shock 4,GDP growth,0.02361443607,-0.03007546824,0.001235965445,0.03127320191
stationary,4,4,2,Unrestricted shock 4,Energy demand growth,0.02292303796,-0.03196114045,0.001347399897,0.03277895672
stationary,4,4,3,Unrestricted shock 4,Employment change,0.02143684308,-0.02921646495,0.0009379814082,0.03021592397
stationary,4,4,4,Unrestricted shock 4,Inflation,0,0,0,0
stationary,4,4,5,Unrestricted shock 4,Interest rate,0,0,0,0
stationary,4,5,1,Unrestricted shock 5,GDP growth,0.002408001622,-0.03090303179,0.0002606358109,0.03075110209
stationary,4,5,2,Unrestricted shock 5,Energy demand growth,0.0007185840603,-0.03252978491,0.0002116108971,0.03243412589
stationary,4,5,3,Unrestricted shock 5,Employment change,0.001170286837,-0.03018353616,0.000110106485,0.02997865473
stationary,4,5,4,Unrestricted shock 5,Inflation,0,0,0,0
stationary,4,5,5,Unrestricted shock 5,Interest rate,0,0,0,0
stationary,5,1,1,Supply shock,GDP growth,-0.02008826456,-0.0203751505,-0.01372304763,-0.00572123714
stationary,5,1,2,Supply shock,Energy demand growth,-0.0211635329,-0.02131002337,-0.01419222992,-0.005897343274
stationary,5,1,3,Supply shock,Employment change,-0.01979253911,-0.01958150604,-0.01302387971,-0.005411318783
stationary,5,1,4,Supply shock,Inflation,0,0,0,0
stationary,5,1,5,Supply shock,Interest rate,0,0,0,0
